
P511287,Tata Harper,Clarifying Pore & Oil Control Moisturizer with BHA for Redness,Moisturizers,Face Creams,$78.00,Size: 1.7 oz / 50 ml,https://www.sephora.com/productimages/sku/s2774750-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,192,"Item 2774750
What it is: A soothing moisturizer for blemish-prone skin that helps hydrate without congesting by balancing breakout-causing oil and gently tackling blemishes.

Skin Type: Combination and Oily

Skincare Concerns: Pores, Dryness, and Acne and Blemishes

Highlighted Ingredients:
- Chlorella Prebiotic: Decreases acne-causing bacteria and minimizes sebum production.
- Antioxidant Lemon Myrtle: Protects natural healthy sebum from becoming imbalanced.
- Oat Ceramides: A ceramide-rich oil with lipids that works to support skin integrity.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free and cruelty-free.

What Else You Need to Know: Soothing not stripping, this formula is counterbalanced with ingredients to soothe and hydrate blemish-prone skin. It features a three-in-one approach to targeting breakouts. Next-generation botanicals counteract redness and comfort irritated skin to leave you with a mattified and healthy complexion.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Chlorella Prebiotic: Decreases acne-causing bacteria and minimizes sebum production.
-Antioxidant Lemon Myrtle: Protects natural healthy sebum from becoming imbalanced.
-Oat Ceramides: A ceramide-rich oil with lipids that works to support skin integrity.


Hordeum Vulgare Leaf Juice, Mel/Honey/Miel, Simmondsia Chinensis (Jojoba) Seed Oil, Citrullus Lanatus Seed Oil, Glycerin, Glyceryl Stearate Citrate, Aqua/Water/Eau, Propanediol, C13-14 Alkane, Avena Sativa (Oat) Kernel Oil, Nigella Sativa Seed Oil, Pyrus Malus (Apple) Seed Oil, Santalum Spicatum Seed Oil, Squalane, Backhousia Citriodora Leaf Extract, Saccharide Isomerate, Tasmannia Lanceolata Fruit/Leaf Extract, Chlorella Vulgaris Extract, Magnolia Officinalis Bark Extract, Salix Alba (Willow) Bark Extract, Sodium Hyaluronate, Olea Europaea (Olive) Oil, Arnica Montana (Arnica) Extract, Borago Officinalis (Borage) Leaf Extract, Calendula Officinalis (Calendula) Flower Extract, Medicago Sativa (Alfalfa) Extract, Spiraea Ulmaria (Meadowsweet) Extract, Sambucus Nigra Fruit Extract, Saccharomyces Ferment, Polyglyceryl-3 Stearate, Caprylyl Glycol, Hydrogenated Lecithin, Lysolecithin, Sclerotium Gum, Glyceryl Caprylate, Xanthan Gum, Lauroyl Lysine, Tocopherol, Sodium Phytate, Pullulan, Phenethyl Alcohol, Citrus Paradisi (Grapefruit) Oil, Ocimum Basilicum (Basil) Oil, Citrus Aurantium (Neroli) Oil, Citric Acid, Sodium Citrate, Lavandula Angustifolia (Lavender) Oil, Alcohol, **Cymbopogon Flexuosus (Lemongrass) Oil, Lactic Acid, Ferula Galbaniflua (Galbanum) Gum Extract, Limonene, Linalool, Citral, Geraniol, Farnesol, C.


The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply after eye treatment.
-Massage one to two pumps onto face and neck.
-Use AM and PM."
P505659,Luna Daily,The Everywhere Spray-To-Wipe - Fragrance Free with Prebiotics + Vitamins C+E for Sensitive Skin,Wellness,Intimate Care,$18.00,Size: 2.7 oz / 80 mL,https://www.sephora.com/productimages/sku/s2871499-main-zoom.jpg?pb=clean-at-sephora&imwidth=122,208,"Item 2845808
What it is: A TikTok-famous cleansing body spray to instantly refresh and hydrate all skin, even intimate.

Formulation: Wipes

Highlighted Ingredients:
- Prebiotic Lactic Acid and Inulin: Protects and rebalances the skin microbiome.
- Vitamins C, E, and F: Deeply nourishes, visibly softens, and restores skin barrier.
- Thermal Water: Rich in minerals to moisturize the skin and support a healthy skin pH.
Ingredient Callouts: This product is vegan.

What Else You Need to Know: Need a quick refresh? This pH-balanced, full-body cleansing spray is your go-to for on-the-go freshness. Perfect for your gym bag or travel essentials, it’s designed for all skin including inner thighs, bikini line, underarms, and beneath the breasts. Spray directly onto skin or use with a tissue to create a gentle, eco-friendly wipe.

Formulated with OBGYNs, it's powered by Luna Daily’s THERMA-BIOME+™ complex—a blend of thermal water, prebiotic lactic acid, inulin, and vitamins C, E, and F—to nourish, protect, and support your skin's natural microbiome. Soap-free, fragrance-free, and safe for all skin types, including sensitive and allergy prone. One bottle contains 250 wipes.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Prebiotic Lactic Acid and Inulin: Protect and support a balanced skin microbiome.
-Vitamins C, E, and F: Intensely nourish, soften, and restore the skin barrier.
-Thermal Water: Is rich in moisturizing minerals and supports healthy pH levels.

Aqua/Water/Eau, Cocamidopropyl Betaine, Aloe Barbadensis Leaf Juice, Chamomilla Recutita (Matricaria) Flower Extract, Inulin (Prebiotic), Lactic Acid (Prebiotic), Sodium Ascorbyl Phosphate (Vitamin C), Tocopheryl Acetate (Vitamin E), Linolenic Acid (Vitamin F), Tocopherol (Vitamin E), Linoleic Acid (Vitamin F), Sodium Benzoate, Panthenol, Sodium Chloride, Potassium Sorbate, Oleic Acid, Palmitic Acid, Citric Acid, Stearic Acid, Glycerin, Trisodium Ethylenediamine Disuccinate, Polyglyceryl-3 Cocoate, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate.

The list of ingredients is subject to change. Please consult the packaging of the product purchased.","Suggested Usage:
Suggested Usage:
-This pH balancing spray is suitable for all skin, including your vulva.
-Simply spray a few spritzes directly onto skin or a tissue.
-Wipe tissue on sweat spots between thighs, bikini line, under armpits, chest, intimate areas and everywhere else.
-Flush or recycle tissue.

When to Use:
-On the go.
-On your period.
-Post-gym.
-Pre- or post-sex.
-During hot flashes.
-To visibly reduce redness.
-To hydrate dry skin.
-To soothe sensitive skin.
-Camping, hiking, biking, beach trips, and travel."
P450633,Sulwhasoo,Gentle Cleansing Oil Makeup Remover,Cleansers,Face Wash & Cleansers,$13.00,Size: 1.7 oz / 50 ml,https://www.sephora.com/productimages/sku/s2708485-main-zoom.jpg?pb=allure-2024-bestofbeauty&imwidth=160,609,"Item 2708485
What it is: A transforming oil cleanser that melts away waterproof makeup and other impurities, leaving the skin soft, moisturized and feeling hydrated.                        

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Uneven Texture, Oiliness

Formulation: Lightweight Gel

Highlighted Ingredients:
Korean Herbal Oil Complex: Helps melt oil-based purities while softening and nourishing skin
Hydra Capture Complex™: Helps skin retain moisture even after cleansing

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, and sulfates SLS & SLES.

What Else You Need to Know: Infused with a Korean Herbal Oil Complex, this powerful oil cleanser cleanses skin of pore clogging impurities without leaving any residue. With a unique, lightweight texture that transforms upon contact with water, it melts away sunscreen, waterproof makeup, and excess sebum. 

Clinical Results: After 2 weeks of use:
93% agreed this product thoroughly cleanses makeup residue on the skin* 93% agreed their skin feels moiszurized after cleansing* 93% agreed their skin feels soft after cleansing* *Based on a 2-week independent consumer study on 30 women 30-45.


This product is an Allure Best of Beauty award winner.
Show less","-Sulwhasoo Master Complex™: A combination of herbal ingredients and ginseng that helps
activate the skin’s potential and strengthen skin’s natural abilities.
-Ginsenomics™: An active concentration of ginseng saponin that improves the look of wrinkles.

First Care Activating Serum:
Water / Aqua / Eau, Alcohol Denat., Butylene Glycol, Betaine, 1,2-Hexanediol,
Bis-Peg-18 Methyl Ether Dimethyl Silane, Glyceryl Polymethacrylate, Propanediol,
Carbomer, Ppg-13-Decyltetradeceth-24, Tromethamine, Glyceryl Caprylate, Scutellaria Baicalensis Root Extract, Ethylhexylglycerin, Fragrance / Parfum, Adenosine, Limonene, Dextrin, Theobroma Cacao (Cocoa) Extract, Methyl Trimethicone, Disodium Edta, Xanthan Gum, Cellulose Gum, Carrageenan, Honey / Mel / Miel, Madecassoside, Rehmannia Glutinosa Root Extract, Pentylene Glycol, Dipotassium Glycyrrhizate, 3-O-Ethyl Ascorbic Acid, Taurine, Ophiopogon Japonicus Root Extract, Paeonia Lactiflora Root Extract, Lilium Candidum Bulb Extract, Linalool, Polygonatum Odoratum Rhizome Extract, Biosaccharide Gum-1, Propylene Glycol, Panax Ginseng Root Extract, Nelumbo Nucifera Flower Extract, Natto Gum, Ziziphus Jujuba Fruit Extract, Juglans Regia (Walnut) Seed Extract, Prunus Mume Fruit Extract, Citronellol, Citral, Geraniol, Hydrogenated Lecithin, Tocopherol, Citric Acid.

Concentrated Ginseng Renewing Cream:
Water / Aqua / Eau, Glycerin, Squalane, Butylene Glycol, Cyclopentasiloxane, Trehalose, Limnanthes Alba (Meadowfoam) Seed Oil, Glyceryl Stearate, Phytosteryl Isostearyl Dimer Dilinoleate, Octyldodecyl Myristate, Cyclohexasiloxane, Peg-40 Stearate, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Helianthus Annuus (Sunflower) Seed Oil, Jojoba Esters, Stearic Acid, Propanediol, Peg-100 Stearate, Palmitic Acid, Methoxy Peg-114/Polyepsilon Caprolactone, Mangifera Indica (Mango) Seed Butter, Polyacrylate-13, Glycine Soja (Soybean) Oil, Peg-30 Dipolyhydroxystearate, Cetyl Peg/Ppg-10/1 Dimethicone, Phenoxyethanol, Glyceryl Linoleate, Cetearyl Alcohol, Dimethicone, Hydrogenated Vegetable Oil, Glycine Soja (Soybean) Sterols, Propylene Glycol, Polyisobutene, Acetyl Glucosamine, Polyquaternium-51, Hexyl Laurate, Panax Ginseng Root Extract, Tocopherol, Hydrolyzed Ginseng Saponins (Enzyme-Treated Red Ginseng Saponins), Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire De Carnauba, Tocopheryl Linoleate, 1,2-Hexanediol, Pantethine, Salicylic Acid, Dimethiconol, Glyceryl Linolenate, Alcohol, Persea Gratissima (Avocado) Oil, Fragrance / Parfum, Ethylhexylglycerin, Glyceryl Arachidonate, Gardenia Florida Fruit Extract, Lauryl Peg/Ppg-18/18 Methicone, Vitis Vinifera (Grape) Leaf Extract, Polysorbate 20, Sorbitan Isostearate, Beta-Glucan, Disodium Edta, Retinol, Perilla Ocymoides Seed Extract, Dextrin, Phytosphingosine, Sodium Hyaluronate, Isostearyl Alcohol, Dodecene, Sodium Chloride, Ascorbyl Palmitate, Hydrogenated Palm Glycerides Citrate, Honey / Mel / Miel, Myristic Acid, Arachidic Acid, Alpha-Isomethyl Ionone, Limonene, Hydrogenated Lecithin, Rehmannia Glutinosa Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Bht, Linalool, Panax Ginseng Flower Extract, Benzyl Benzoate, Hexyl Cinnamal, Paeonia Lactiflora Root Extract, Lilium Candidum Bulb Extract, Polygonatum Odoratum Rhizome Extract, Eugenol, Nelumbo Nucifera Flower Extract, Sodium Polyaspartate, Tbhq, Caprylyl Glycol, Sodium Methyl Stearoyl Taurate, Acetyl Heptapeptide-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Acetyl Hexapeptide-8, Sodium Hydroxide, Acetyl Octapeptide-3.","Suggested Usage:
Massage two pumps onto dry skin, gliding fingertips over the nose, forehead, cheeks, and chin until makeup and oil are dissolved. Emulsify with lukewarm water and rinse until clean."
P506458,54 Thrones,Barrier Repair Cloud Body Cream with Peptides + Hyaluronic Acid,Body Moisturizers,Body Lotions & Body Oils,$36.00,Scent: Vanilla Honey,https://www.sephora.com/productimages/sku/s2644334-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,206,"Item 2644334
What it is: A nongreasy body cream made with peptides, resurrection plant & hyaluronic acid to repair skin’s moisture barrier.

Highlighted Ingredients:
- Peptides: Support a healthy skin barrier and collagen production.
- Hyaluronic Acid/Sodium Hyaluronate: Draws in moisture to increase skin hydration.
- Resurrection Plant: Prevents water loss and rapidly hydrates skin.

What Else You Need to Know: This is the ultimate barrier-repair cream. The peptides and sodium hyaluronate work hard to increase collagen production and draw in moisture. The resurrection plant, a miracle plant from southern Africa, instantly improves dry, damaged skin. Restore your skin barrier while smelling like rich, warm vanilla and honey or Kenyan hibiscus and Moroccan rose.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Peptides: Support a healthy skin barrier and collagen production.
-Hyaluronic Acid/Sodium Hyaluronate: Draws in moisture to increase skin hydration.
-Resurrection Plant: Prevents water loss and rapidly hydrates skin.

Water, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Glycerin, Propanediol, Argania Spinosa Kernel Oil, Caprylic/Capric Triglyceride, Cetearyl Olivate, Sorbitan Olivate, Helianthus Annuus (Sunflower) Seed Wax Simmondsia Chinensis (Jojoba) Seed Oil, Garcinia Indica Seed Butter, Lecithin, 1,2-Hexanediol, Sodium, Stearoyl Glutamate, Hydroxyacetophenone, Triolein, Caprylyl Glycol, Myrothamnus Flabellifolia Leaf Extract, Xanthan Gum, Vanilla Planifolia Fruit Extract, Honey, Tocopheryl Acetate, Ceramide Np, Glyceryl Dioleate, Citric Acid, Honey Extract, Sodium Hyaluronate, Hexapeptide-11, Ethylhexylglycerin.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply desired amount to skin.
-Massage all over until fully absorbed. For best results, massage into damp skin.

Recycling Instructions:
-The carton, lid, and jar can be recycled
-Rinse the jar to remove any remaining product and bring to nearest recycling bin."
P516164,The INKEY List,Renewed Skin Starts Here Set,Value & Gift Sets,,$39.00,,,,,,
P456207,KORRES,Greek Yoghurt Nourishing Probiotic Gel-Cream,Moisturizers,Face Creams,$42.00,Size: 1.35 oz/ 40 mL,https://www.sephora.com/productimages/sku/s2338390-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,3.1K,"Item 2338390
What it is: A Mediterranean superfood gel-cream with prebiotic- and probiotic-rich Greek yoghurt plus time-released hydration to keep your skin looking dewy and hydrated all day.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness and Redness

Formulation: Cream

Highlighted Ingredients:
- Greek Yoghurt: Nourishes.
- Sea Water: Hydrates.
- Passion Flower: Promotes bouncy-feeling skin.

Ingredient Callouts: This product is cruelty-free and comes in recyclable packaging.

What Else You Need to Know: A lack of hydration in your skin can cause mid-day oiliness or dry patches. This gel-cream contains nourishing Greek yoghurt with prebiotics, probiotics, protein, vitamins, and nutrients for a healthy-looking complexion. Sea water, passion flower, and hyaluronic acid are also present to deliver dewy-looking hydration that lasts all day.

Clinical Results: In a third-party consumer-perception study with 32 participants, after 1 use:
- 100% saw improvement in skin moisture and softness
- 91% saw more visibly balanced, comforted, stronger skin
- 91% saw improvement in skin's overall appearance




Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Greek Yoghurt: Nourishes.
-Sea Water: Hydrates.
-Passion Flower: Promotes bouncy-feeling skin.

Water, Propanediol, Glycerin, Sodium Acrylates Copolymer, C13-15 Alkane, Caprylic/Capric/Myristic/Stearic Triglyceride, Coco-Caprylate, Hexyldecyl Stearate, Passiflora Incarnata Seed Oil, Aloe Barbadensis Leaf Juice Powder, Algin, Alpha-Glucan Oligosaccharide, Ascorbic Acid, Behenyl Alcohol, Bisabolol, Caprylyl Glycol, Cellulose Gum, Cetearyl Alcohol, Chlorella Vulgaris Extract, Disodium Phosphate, Glyceryl Caprylate, Glyceryl Polyacrylate, Glyceryl Stearate Citrate, Hydrogenated Ethylhexyl Olivate, Hydrogenated Olive Oil Unsaponifiables, Hydrolyzed Sodium Hyaluronate, Lactic Acid, Lactobacillus, Laminaria Digitata Extract, Lecithin, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Maltodextrin, Sea Water, Menthyl Lactate, Microcrystalline Cellulose, Panthenol, Pentylene Glycol, Phenethyl Alcohol, Polyacrylate Crosspolymer-6, Polyglyceryl-3 Diisostearate, Polymnia Sonchifolia Root Juice, Potassium Phosphate, Pullulan, Saccharide Isomerate, Salvia Hispanica Seed Oil, Serine, Sodium Carboxymethyl Beta-Glucan, Sodium Hyaluronate, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Trehalose, Tridecane, Undecane, Urea, Xanthan Gum, Yogurt, Yogurt Powder, Zingiber Officinale (Ginger) Root Extract, Benzyl Alcohol, Phenoxyethanol, Salicylic Acid, Sorbic Acid, Fragrance.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply a nickel-size dollop to your face and neck each night before bedtime, avoiding your eye area."
P410755,SK-II,GenOptics Spot Essence Serum,Moisturizers,Mists & Essences,$225.00,Size: 1.6 oz,https://www.sephora.com/productimages/sku/s1863216-main-zoom.jpg?imwidth=160,109,"Item 1863216
What it is: A brightening serum that targets sun-induced dark spots and discoloration, revealing a more even-looking skin tone and radiant complexion.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Redness and Dullness

Highlighted Ingredients:
- PITERA™: SK-II's signature ingredient that supports skin’s natural regeneration.
- Niacinamide (Vitamin B3): Visibly brightens skin and minimizes the appearance of sun-induced dark spots.
- Ume Extract and Lumina Sea Kelp Extract: Antioxidants to enhance skin clarity and promote a luminous complexion.

What Else You Need to Know: This aging skin solution combines the power of PITERA™, niacinamide, Ume extract, and lumina sea kelp extract to achieve a brighter, more even skin tone. This lightweight serum absorbs quickly, leaving your skin feeling refreshed and dehydrated skin replenished.

Clinical Results: Based on consumer agreement study of 100 women ages 25-54 over 4 weeks:
- 98% agree it spreads easily on skin
- 90% agree skin is better hydrated
Show less","-PITERA™: SK-II's signature ingredient that supports skin’s natural regeneration.
-Niacinamide (Vitamin B3): Visibly brightens skin and minimizes the appearance of sun-induced dark spots.
-Ume Extract and Lumina Sea Kelp Extract: Antioxidants to enhance skin clarity and promote a luminous complexion.

Water, Galactomyces Ferment Filtrate*, Butylene Glycol, Cyclopentasiloxane, Niacinamide, Triethylhexanoin, Glycerin, Pentylene Glycol, Nylon-12, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Inositol, Polymethylsilsesquioxane, Boron Nitride, Caprylic/Capric Triglyceride, Panthenol, Peg-20 Sorbitan Cocoate, Dimethicone/Vinyl Dimethicone Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Phenoxyethanol, Peg-11 Methyl Ether Dimethicone, Polyacrylamide, Laureth-7, Benzyl Alcohol, Aminomethyl Propanol, C13-14 Isoparaffin, Disodium Edta, Methylparaben, Hexyldecanol, Sodium Benzoate, Xanthan Gum, Ascorbyl Glucoside, Laminaria Saccharina Extract, Tocopherol, Zea Mays Oil/Zea Mays (Corn) Oil, Methicone, Ci 77492 (Iron Oxides), Ci 75130 (Beta-Carotene). *PITERA.","Suggested Usage:
-After cleansing and toning, dispense a dropper-full of the serum onto your palm.
-Gently smooth it over your face and neck, focusing on areas with dark spots or uneven skin tone.
-Pat lightly for better absorption.
-Follow with your favorite moisturizer."
P506790,Dr. Jart+,Cryo Rubber™ Soothing Face Mask,Masks,Face Masks,$16.00,Size: 0.14 oz / 4 g,https://www.sephora.com/productimages/sku/s2344596-main-zoom.jpg?imwidth=160,776,"Item 2344596
ONLY AT SEPHORA
What it is: A two-step mask inspired by cryotherapy that soothes skin with moisture to reduce the look of redness.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness and Redness

Highlighted Ingredients:
- Allantoin: help calm sensitized skin with soothing moisture.          

What Else You Need to Know:  A lot! This Korean Skincare treatment includes a highly concentrated ampoule with Allantoin and a soft, flexible, skin-cooling mask. After smoothing the contents of the ampoule over skin, apply the mask to seal it all in and slowly lower skin’s temperature. Post-masking, skin feels soothed with moisture and looks calmer with less redness. Cool, right?

Clinical Results: In a clinical test on 20 women aged 20 to 60 using the product one time:
- Reduced skin’s temperature by 11°F
Show less","-A Complex with Allantoin: Visibly calms sensitized skin with soothing moisture.

Step 01:
Allantoin Ampoule Pack Water/Eau, Dipropylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Niacinamide, Butylene Glycol, 1,2-Hexanediol, PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether, Glyceryl Stearate, PEG-100 Stearate, Glycereth-26, Dimethicone, Sorbitan Sesquioleate, Cetearyl Alcohol, Macadamia Ternifolia Seed Oil, Mangifera Indica (Mango) Seed Butter, Allantoin, Trehalose, Glyceryl Acrylate/Acrylic Acid Copolymer, Disodium EDTA, Ethylhexylglycerin, Betaine, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Potassium Laurate, Tocopherol, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Allium Cepa (Onion) Bulb Extract, Asparagus Of Cinalis Extract, Cynara Scolymus (Artichoke) Leaf Extract, Undaria Pinnati?Da Extract, Musa Sapientum (Banana) Fruit Extract.

Step 02:
Water/Eau, Methylpropanediol, Chondrus Crispus Extract, Gl- Ycerin, Xanthan Gum, Ceratonia Siliqua (Carob) Gum, Potassium Chloride, Dipropylene Glycol, Hydroxy- Acetophenone, Sucrose, Panthenol, Polyglyceryl-10 Laurate, Algin, Titanium Dioxide/CI 77891, Caprylyl Glycol, Melia Azadirachta Leaf Extract, Allantoin, Calcium Chloride, Melia Azadirachta Flower Extract, Dipotassium Glycyrr- Hizate, Coccinia Indica Fruit Extract, Ethylhexylglycerin, Disodium EDTA, Sodium Citrate, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Citric Acid, Ocimum Sanctum Leaf Extract, Xylitylg- Lucoside, 1,2-Hexanediol, Anhydroxylitol, Curcuma Longa (Turmeric) Root Extract, Corallina Of?Cinalis Extract, Xylitol, Centella Asiatica Extract*, Hydrogen Dimethicone, Glucose, Kaolin, Diatomaceous Earth/Terre De Diatomees

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","Suggested Usage:
+ After cleansing and toning, open the ampoule and smooth the serum over skin.
+ Open the mask, remove the film, and apply to face.
+ Leave on for 30-40 minutes.
+ Remove mask and lightly pat skin to help remaining serum absorb into skin. 
+ Use 2-3 times a week."
P504874,NUDESTIX,Nudescreen SPF 30 Lip Balm,Lip,Lip Balms & Treatments,$20.00,Size .34 oz / 10 mL,https://www.sephora.com/productimages/sku/s2647691-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,241,"Item 2647691
What it is: A multi-tasking, lightweight, tinted lip primer that preps and protects lips from daily UV damage and reduces the visible signs of lip aging.

Formulation Type: Lip Balm & Treatment

Benefits: Hydrating

SPF: SPF 30 and under

Highlighted Ingredients:
- Mineral Non-Nano Zinc Oxide: Provides UVA and UVB broad-spectrum SPF 30 protection.
- Purple Tea Extract: Defends against free radicals.
- Green Algae Extract: Provides moisturizing properties and helps reduce visible signs of aging.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This lip primer is formulated with non-nano zinc oxide and vegan-powered, polyphenol-rich extracts of green algae, passionflower, and purple tea for daily environmental protection against UV rays from sun, visible signs of premature lip aging, as well as blue light protection from daily digital devices.



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Mineral Non-Nano Zinc Oxide: Provides UVA and UVB broad-spectrum SPF 30 protection.
-Purple Tea Extract: Defend against free radicals.
-Green Algae Extract: Provides moisturizing properties and helps reduce visible signs of aging.

Active Ingredient(W/W)/Ingrédient Actif(P/P): Zinc Oxide 15%/Oxyde De Zinc 15%Inactive Ingredients/Ingrédients Inactifs: Aqua/Water/Eau, Coconut Alkanes, Caprylic/Capric Triglyceride, Propanediol, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Coco-Caprylate/Caprate, Methyl Dihydroabietate, Spirulina Platensis Extract, C13-15 Alkane, Octyldodecanol, Sodium Chloride, Distarch Phosphate, Polyhydroxystearic Acid, Isostearic Acid, Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Quaternium-90 Bentonite, Hydroxyacetophenone, Benzyl Alcohol, 1,2-Hexanediol, Zinc Stearate, Ethyl Ferulate, Butylene Glycol, Triethyl Citrate, Iron Oxides (Ci 77499), Lactobacillus Ferment, Passiflora Edulis Fruit Extract, Sorbitan Oleate, Camellia Sinensis Leaf Extract.

**Nudestix formulations are updated from time to time as part of our commitment to innovation and maintaining global compliance. Therefore, ingredient lists or claims shown here may differ from the box of the product depending on time and global region of purchase.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply daily and re-apply as needed.
-Wear as a lip primer under lip color.
-Apply generously (and evenly) 15 minutes before sun exposure.
-Reapply at least every two hours.
-Patch test prior to use is advised.

Sun Protection Measures:
-Spending time in the sun increases your risk of skin cancer and early skin aging. To decrease this risk, regularly use a sunscreen with a Broad-Spectrum SPF value of 15 or higher and other sun protection measures including: Limit time in the sun, especially from 10am-2pm/11am-3pm.

Recycling Instructions:
-Biodegradable cartons and recyclable packaging help protect our planet."
P375864,SK-II,Brightening Derm Revival Mask,Masks,Sheet Masks,$170.00,Size: 10 Masks,https://www.sephora.com/productimages/sku/s1448422-main-zoom.jpg?imwidth=160,62,"Item 1448422
What it is: A brightening face mask that revitalizes and illuminates the skin for a radiant, glowing complexion.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Redness and Dullness

Highlighted Ingredients:
- PITERA™: SK-II's signature ingredient that supports skin’s natural regeneration.
- Niacinamide (Vitamin B3): Visibly evens skin tone and reduces the appearance of hyperpigmentation.
- Vitamin C: A powerful antioxidant to brighten and improve skin's overall complexion.
What Else You Need to Know: This Derm Revival Mask is infused with a potent blend of niacinamide and vitamin C, which work together to target visible discoloration, redness, and uneven skin tone. The unique PITERA™ formulation ensures intense hydration and long-lasting brightening effects.

Clinical Results: Based on consumer agreement study of 30 women ages 25-54:
- 90% agree improvement in overall skin texture
- 80% agree skin looks brighter after application
- 87% agreed the mask made their skin feel moisturized until the next morning
Show less","-PITERA™: SK-II's signature ingredient that supports skin’s natural regeneration.
-Niacinamide (Vitamin B3): Visibly evens skin tone and reduces the appearance of hyperpigmentation.
-Vitamin C: A powerful antioxidant to brighten and improve skin's overall complexion.
Water, Galactomyces Ferment Filtrate*, Butylene Glycol, Niacinamide, Glycerin, Pentylene Glycol, Ascorbyl Glucoside, Inositol, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Benzyl Alcohol, Methylparaben, Disodium EDTA, Yeast Extract.

*PITERA™.","Suggested Usage:
-Cleanse and tone your face.
-Open the package and unfold the mask.
-Place the mask onto your face, adjusting it to fit your facial contours.
-Leave it on for 15 minutes.
-Remove the mask and gently massage any remaining serum into the skin.
-Follow with your favorite moisturizer to seal in the brightening benefits."
